date,city,state,temperature_c,humidity_pct,wind_speed_kmh,precipitation_mm,condition,year,month,month_name,day_name,temperature_f,heat_index_proxy
2026-02-16,Hyderabad,Telangana,34.1,58.0,13.0,1.3,Clear,2026,2,February,Monday,93.38,37.0
2026-02-16,Chennai,Tamil Nadu,35.5,76.9,21.3,9.8,Cloudy,2026,2,February,Monday,95.9,39.34
2026-02-16,Pune,Maharashtra,30.3,55.1,12.6,0.5,Sunny,2026,2,February,Monday,86.54,33.06
2026-02-16,Mumbai,Maharashtra,33.9,75.1,19.0,2.7,Humid,2026,2,February,Monday,93.02,37.66
2026-02-16,Delhi,Delhi,38.5,49.8,10.2,0.3,Clear,2026,2,February,Monday,101.3,40.99
2026-02-16,Kolkata,West Bengal,36.8,81.4,7.8,9.1,Rain,2026,2,February,Monday,98.24,40.87
2026-02-16,Ahmedabad,Gujarat,39.5,41.1,19.6,0.2,Sunny,2026,2,February,Monday,103.1,41.56
2026-02-16,Jaipur,Rajasthan,37.5,45.8,16.8,0.1,Clear,2026,2,February,Monday,99.5,39.79
2026-02-16,Kochi,Kerala,30.6,78.2,11.8,12.9,Rain,2026,2,February,Monday,87.08,34.51
2026-02-17,Bengaluru,Karnataka,30.5,67.9,12.9,8.9,Partly Cloudy,2026,2,February,Tuesday,86.9,33.9
2026-02-17,Hyderabad,Telangana,35.4,62.2,12.7,0.8,Clear,2026,2,February,Tuesday,95.72,38.51
2026-02-17,Chennai,Tamil Nadu,36.9,68.7,19.6,2.2,Cloudy,2026,2,February,Tuesday,98.42,40.34
2026-02-17,Pune,Maharashtra,33.1,55.7,12.3,2.2,Sunny,2026,2,February,Tuesday,91.58,35.89
2026-02-17,Mumbai,Maharashtra,33.0,71.2,18.6,8.3,Humid,2026,2,February,Tuesday,91.4,36.56
2026-02-17,Delhi,Delhi,38.8,48.7,10.5,1.5,Clear,2026,2,February,Tuesday,101.84,41.24
2026-02-17,Kolkata,West Bengal,35.0,76.3,8.9,11.3,Rain,2026,2,February,Tuesday,95.0,38.82
2026-02-17,Ahmedabad,Gujarat,35.9,45.3,18.9,0.3,Sunny,2026,2,February,Tuesday,96.62,38.16
2026-02-17,Jaipur,Rajasthan,37.3,45.0,17.4,0.3,Clear,2026,2,February,Tuesday,99.14,39.55
2026-02-17,Kochi,Kerala,31.6,87.0,10.4,17.7,Rain,2026,2,February,Tuesday,88.88,35.95
2026-02-18,Bengaluru,Karnataka,29.6,77.2,14.9,6.8,Partly Cloudy,2026,2,February,Wednesday,85.28,33.46
2026-02-18,Hyderabad,Telangana,34.2,61.4,14.7,0.7,Clear,2026,2,February,Wednesday,93.56,37.27
2026-02-18,Chennai,Tamil Nadu,37.9,66.1,16.4,2.6,Cloudy,2026,2,February,Wednesday,100.22,41.2
2026-02-18,Pune,Maharashtra,30.9,62.4,7.4,0.6,Sunny,2026,2,February,Wednesday,87.62,34.02
2026-02-18,Mumbai,Maharashtra,33.8,73.7,13.2,9.8,Humid,2026,2,February,Wednesday,92.84,37.48
2026-02-18,Delhi,Delhi,37.6,52.3,13.6,0.5,Clear,2026,2,February,Wednesday,99.68,40.22
2026-02-18,Kolkata,West Bengal,37.0,84.0,7.0,4.6,Rain,2026,2,February,Wednesday,98.6,41.2
2026-02-18,Ahmedabad,Gujarat,37.9,45.0,17.9,0.1,Sunny,2026,2,February,Wednesday,100.22,40.15
2026-02-18,Jaipur,Rajasthan,38.4,36.9,16.1,0.3,Clear,2026,2,February,Wednesday,101.12,40.24
2026-02-18,Kochi,Kerala,30.9,85.0,12.6,6.8,Rain,2026,2,February,Wednesday,87.62,35.15
2026-02-19,Bengaluru,Karnataka,32.7,78.1,11.5,6.0,Partly Cloudy,2026,2,February,Thursday,90.86,36.61
2026-02-19,Hyderabad,Telangana,35.5,61.4,13.9,3.6,Clear,2026,2,February,Thursday,95.9,38.57
2026-02-19,Chennai,Tamil Nadu,37.1,67.7,16.7,4.7,Cloudy,2026,2,February,Thursday,98.78,40.48
2026-02-19,Pune,Maharashtra,31.6,64.7,12.0,2.3,Sunny,2026,2,February,Thursday,88.88,34.84
2026-02-19,Mumbai,Maharashtra,34.2,82.9,13.4,8.8,Humid,2026,2,February,Thursday,93.56,38.35
2026-02-19,Delhi,Delhi,39.1,58.1,10.9,0.9,Clear,2026,2,February,Thursday,102.38,42.0
2026-02-19,Kolkata,West Bengal,36.0,79.1,9.9,3.8,Rain,2026,2,February,Thursday,96.8,39.96
2026-02-19,Ahmedabad,Gujarat,37.6,45.1,16.3,0.2,Sunny,2026,2,February,Thursday,99.68,39.86
2026-02-19,Jaipur,Rajasthan,40.7,45.9,18.1,0.2,Clear,2026,2,February,Thursday,105.26,43.0
2026-02-19,Kochi,Kerala,33.5,89.4,13.4,4.4,Rain,2026,2,February,Thursday,92.3,37.97
2026-02-20,Bengaluru,Karnataka,31.9,68.7,13.3,4.6,Partly Cloudy,2026,2,February,Friday,89.42,35.34
2026-02-20,Hyderabad,Telangana,34.3,66.9,15.2,1.4,Clear,2026,2,February,Friday,93.74,37.64
2026-02-20,Chennai,Tamil Nadu,36.0,69.1,21.0,4.2,Cloudy,2026,2,February,Friday,96.8,39.46
2026-02-20,Pune,Maharashtra,31.1,60.1,7.9,1.7,Sunny,2026,2,February,Friday,87.98,34.11
2026-02-20,Mumbai,Maharashtra,34.8,78.2,14.7,8.2,Humid,2026,2,February,Friday,94.64,38.71
2026-02-20,Delhi,Delhi,37.4,47.1,10.1,0.5,Clear,2026,2,February,Friday,99.32,39.75
2026-02-20,Kolkata,West Bengal,34.6,79.7,8.4,6.3,Rain,2026,2,February,Friday,94.28,38.58
2026-02-20,Ahmedabad,Gujarat,36.2,45.6,21.2,0.4,Sunny,2026,2,February,Friday,97.16,38.48
2026-02-20,Jaipur,Rajasthan,39.0,44.1,13.7,0.3,Clear,2026,2,February,Friday,102.2,41.2
2026-02-20,Kochi,Kerala,32.1,84.7,11.8,12.4,Rain,2026,2,February,Friday,89.78,36.34
2026-02-21,Bengaluru,Karnataka,30.6,68.4,10.5,6.9,Partly Cloudy,2026,2,February,Saturday,87.08,34.02
2026-02-21,Hyderabad,Telangana,33.7,62.2,11.6,1.7,Clear,2026,2,February,Saturday,92.66,36.81
2026-02-21,Chennai,Tamil Nadu,37.4,66.3,18.6,6.0,Cloudy,2026,2,February,Saturday,99.32,40.71
2026-02-21,Pune,Maharashtra,31.0,64.8,9.0,2.0,Sunny,2026,2,February,Saturday,87.8,34.24
2026-02-21,Mumbai,Maharashtra,31.6,71.9,18.3,7.9,Humid,2026,2,February,Saturday,88.88,35.2
2026-02-21,Delhi,Delhi,35.5,50.4,12.0,1.4,Clear,2026,2,February,Saturday,95.9,38.02
2026-02-21,Kolkata,West Bengal,33.9,77.2,12.5,13.4,Rain,2026,2,February,Saturday,93.02,37.76
2026-02-21,Ahmedabad,Gujarat,36.5,42.7,18.3,0.4,Sunny,2026,2,February,Saturday,97.7,38.64
2026-02-21,Jaipur,Rajasthan,39.2,46.9,17.4,0.2,Clear,2026,2,February,Saturday,102.56,41.54
2026-02-21,Kochi,Kerala,33.2,87.4,12.7,12.6,Rain,2026,2,February,Saturday,91.76,37.57
2026-02-22,Bengaluru,Karnataka,32.5,74.9,14.7,3.2,Partly Cloudy,2026,2,February,Sunday,90.5,36.24
2026-02-22,Hyderabad,Telangana,35.6,54.1,16.1,2.5,Clear,2026,2,February,Sunday,96.08,38.3
2026-02-22,Chennai,Tamil Nadu,35.9,76.5,18.7,5.4,Cloudy,2026,2,February,Sunday,96.62,39.72
2026-02-22,Pune,Maharashtra,33.0,63.2,10.8,1.2,Sunny,2026,2,February,Sunday,91.4,36.16
2026-02-22,Mumbai,Maharashtra,32.7,77.4,17.4,6.1,Humid,2026,2,February,Sunday,90.86,36.57
2026-02-22,Delhi,Delhi,36.8,52.8,11.7,0.8,Clear,2026,2,February,Sunday,98.24,39.44
2026-02-22,Kolkata,West Bengal,36.6,85.9,9.7,9.2,Rain,2026,2,February,Sunday,97.88,40.9
2026-02-22,Ahmedabad,Gujarat,36.6,42.3,17.1,0.3,Sunny,2026,2,February,Sunday,97.88,38.72
2026-02-22,Jaipur,Rajasthan,39.0,36.2,18.0,0.2,Clear,2026,2,February,Sunday,102.2,40.81
2026-02-22,Kochi,Kerala,33.6,88.7,13.9,7.5,Rain,2026,2,February,Sunday,92.48,38.04
2026-02-23,Bengaluru,Karnataka,31.0,77.7,9.3,2.4,Partly Cloudy,2026,2,February,Monday,87.8,34.88
2026-02-23,Hyderabad,Telangana,34.4,61.0,17.0,3.1,Clear,2026,2,February,Monday,93.92,37.45
2026-02-23,Chennai,Tamil Nadu,36.0,77.0,18.4,6.2,Cloudy,2026,2,February,Monday,96.8,39.85
2026-02-23,Pune,Maharashtra,32.5,56.5,9.3,1.7,Sunny,2026,2,February,Monday,90.5,35.33
2026-02-23,Mumbai,Maharashtra,32.3,84.3,17.2,8.9,Humid,2026,2,February,Monday,90.14,36.52
2026-02-23,Delhi,Delhi,35.6,50.2,11.8,1.1,Clear,2026,2,February,Monday,96.08,38.11
2026-02-23,Kolkata,West Bengal,35.7,86.3,12.5,9.8,Rain,2026,2,February,Monday,96.26,40.02
2026-02-23,Ahmedabad,Gujarat,37.6,46.7,22.2,0.2,Sunny,2026,2,February,Monday,99.68,39.94
2026-02-23,Jaipur,Rajasthan,38.8,46.4,13.5,0.2,Clear,2026,2,February,Monday,101.84,41.12
2026-02-23,Kochi,Kerala,34.1,88.6,11.2,5.8,Rain,2026,2,February,Monday,93.38,38.53
2026-02-24,Bengaluru,Karnataka,32.8,74.7,14.1,11.6,Partly Cloudy,2026,2,February,Tuesday,91.04,36.53
2026-02-24,Hyderabad,Telangana,35.6,59.9,12.4,1.5,Clear,2026,2,February,Tuesday,96.08,38.6
2026-02-24,Chennai,Tamil Nadu,35.9,70.1,16.4,3.3,Cloudy,2026,2,February,Tuesday,96.62,39.4
2026-02-24,Pune,Maharashtra,32.3,59.4,9.3,2.5,Sunny,2026,2,February,Tuesday,90.14,35.27
2026-02-24,Mumbai,Maharashtra,33.4,71.6,15.6,12.1,Humid,2026,2,February,Tuesday,92.12,36.98
2026-02-24,Delhi,Delhi,36.4,54.7,9.4,0.8,Clear,2026,2,February,Tuesday,97.52,39.14
2026-02-24,Kolkata,West Bengal,36.7,82.2,10.7,5.7,Rain,2026,2,February,Tuesday,98.06,40.81
2026-02-24,Ahmedabad,Gujarat,37.8,45.7,17.8,0.4,Sunny,2026,2,February,Tuesday,100.04,40.08
2026-02-24,Jaipur,Rajasthan,38.8,49.0,15.9,0.2,Clear,2026,2,February,Tuesday,101.84,41.25
2026-02-24,Kochi,Kerala,30.6,79.2,12.7,5.7,Rain,2026,2,February,Tuesday,87.08,34.56
2026-02-25,Bengaluru,Karnataka,29.6,67.4,12.3,10.0,Partly Cloudy,2026,2,February,Wednesday,85.28,32.97
2026-02-25,Hyderabad,Telangana,34.5,65.3,11.9,0.7,Clear,2026,2,February,Wednesday,94.1,37.76
2026-02-25,Chennai,Tamil Nadu,36.9,67.5,19.6,4.8,Cloudy,2026,2,February,Wednesday,98.42,40.28
2026-02-25,Pune,Maharashtra,30.4,54.7,7.8,2.3,Sunny,2026,2,February,Wednesday,86.72,33.14
2026-02-25,Mumbai,Maharashtra,33.2,75.9,15.8,7.2,Humid,2026,2,February,Wednesday,91.76,37.0
2026-02-25,Delhi,Delhi,35.4,57.5,12.9,1.7,Clear,2026,2,February,Wednesday,95.72,38.28
2026-02-25,Kolkata,West Bengal,35.1,82.7,8.2,3.5,Rain,2026,2,February,Wednesday,95.18,39.24
2026-02-25,Ahmedabad,Gujarat,39.5,50.0,18.1,0.5,Sunny,2026,2,February,Wednesday,103.1,42.0
2026-02-25,Jaipur,Rajasthan,39.9,39.3,16.1,0.3,Clear,2026,2,February,Wednesday,103.82,41.86
2026-02-25,Kochi,Kerala,32.1,90.3,9.6,11.0,Rain,2026,2,February,Wednesday,89.78,36.62
2026-02-26,Bengaluru,Karnataka,32.1,68.1,11.1,10.5,Partly Cloudy,2026,2,February,Thursday,89.78,35.51
2026-02-26,Hyderabad,Telangana,33.9,65.1,13.0,1.2,Clear,2026,2,February,Thursday,93.02,37.16
2026-02-26,Chennai,Tamil Nadu,35.2,65.6,21.1,4.3,Cloudy,2026,2,February,Thursday,95.36,38.48
2026-02-26,Pune,Maharashtra,31.9,52.6,10.4,1.2,Sunny,2026,2,February,Thursday,89.42,34.53
2026-02-26,Mumbai,Maharashtra,32.4,71.9,13.8,12.6,Humid,2026,2,February,Thursday,90.32,35.99
2026-02-26,Delhi,Delhi,36.5,48.4,10.5,0.7,Clear,2026,2,February,Thursday,97.7,38.92
2026-02-26,Kolkata,West Bengal,34.2,74.5,10.7,7.7,Rain,2026,2,February,Thursday,93.56,37.93
2026-02-26,Ahmedabad,Gujarat,36.3,47.9,16.8,0.2,Sunny,2026,2,February,Thursday,97.34,38.7
2026-02-26,Jaipur,Rajasthan,39.9,36.8,15.2,0.3,Clear,2026,2,February,Thursday,103.82,41.74
2026-02-26,Kochi,Kerala,33.3,79.2,10.2,17.2,Rain,2026,2,February,Thursday,91.94,37.26
2026-02-27,Bengaluru,Karnataka,30.7,78.4,10.4,11.2,Partly Cloudy,2026,2,February,Friday,87.26,34.62
2026-02-27,Hyderabad,Telangana,34.0,57.2,14.2,1.0,Clear,2026,2,February,Friday,93.2,36.86
2026-02-27,Chennai,Tamil Nadu,36.6,66.7,20.7,6.9,Cloudy,2026,2,February,Friday,97.88,39.94
2026-02-27,Pune,Maharashtra,31.1,54.4,10.8,0.9,Sunny,2026,2,February,Friday,87.98,33.82
2026-02-27,Mumbai,Maharashtra,34.2,72.7,16.2,9.1,Humid,2026,2,February,Friday,93.56,37.84
2026-02-27,Delhi,Delhi,36.1,55.8,11.7,1.3,Clear,2026,2,February,Friday,96.98,38.89
2026-02-27,Kolkata,West Bengal,35.5,78.4,9.0,4.1,Rain,2026,2,February,Friday,95.9,39.42
2026-02-27,Ahmedabad,Gujarat,36.4,49.9,18.1,0.4,Sunny,2026,2,February,Friday,97.52,38.89
2026-02-27,Jaipur,Rajasthan,37.0,42.9,14.7,0.2,Clear,2026,2,February,Friday,98.6,39.15
2026-02-27,Kochi,Kerala,31.2,77.9,10.0,7.9,Rain,2026,2,February,Friday,88.16,35.1
2026-02-28,Bengaluru,Karnataka,29.6,75.0,10.9,5.9,Partly Cloudy,2026,2,February,Saturday,85.28,33.35
2026-02-28,Hyderabad,Telangana,35.6,64.8,16.8,3.3,Clear,2026,2,February,Saturday,96.08,38.84
2026-02-28,Chennai,Tamil Nadu,34.2,66.9,15.5,7.7,Cloudy,2026,2,February,Saturday,93.56,37.54
2026-02-28,Pune,Maharashtra,32.3,55.9,9.7,1.8,Sunny,2026,2,February,Saturday,90.14,35.1
2026-02-28,Mumbai,Maharashtra,33.5,74.5,18.2,6.8,Humid,2026,2,February,Saturday,92.3,37.22
2026-02-28,Delhi,Delhi,37.5,47.5,10.1,1.7,Clear,2026,2,February,Saturday,99.5,39.88
2026-02-28,Kolkata,West Bengal,36.2,84.0,6.9,3.4,Rain,2026,2,February,Saturday,97.16,40.4
2026-02-28,Ahmedabad,Gujarat,36.3,40.8,18.0,0.3,Sunny,2026,2,February,Saturday,97.34,38.34
2026-02-28,Jaipur,Rajasthan,36.7,39.4,16.3,0.1,Clear,2026,2,February,Saturday,98.06,38.67
2026-02-28,Kochi,Kerala,33.4,85.0,12.4,8.5,Rain,2026,2,February,Saturday,92.12,37.65
2026-03-01,Bengaluru,Karnataka,30.8,74.6,11.3,2.0,Partly Cloudy,2026,3,March,Sunday,87.44,34.53
2026-03-01,Hyderabad,Telangana,35.2,64.9,13.2,0.8,Clear,2026,3,March,Sunday,95.36,38.44
2026-03-01,Chennai,Tamil Nadu,37.1,71.5,15.6,3.9,Cloudy,2026,3,March,Sunday,98.78,40.68
2026-03-01,Pune,Maharashtra,30.0,62.1,8.5,2.3,Sunny,2026,3,March,Sunday,86.0,33.11
2026-03-01,Mumbai,Maharashtra,33.7,72.2,17.3,7.3,Humid,2026,3,March,Sunday,92.66,37.31
2026-03-01,Delhi,Delhi,38.0,56.6,11.1,0.4,Clear,2026,3,March,Sunday,100.4,40.83
2026-03-01,Kolkata,West Bengal,37.0,79.9,12.3,12.7,Rain,2026,3,March,Sunday,98.6,41.0
2026-03-01,Ahmedabad,Gujarat,38.5,49.6,20.0,0.3,Sunny,2026,3,March,Sunday,101.3,40.98
2026-03-01,Jaipur,Rajasthan,36.7,44.8,15.1,0.2,Clear,2026,3,March,Sunday,98.06,38.94
2026-03-01,Kochi,Kerala,33.7,78.8,12.7,4.5,Rain,2026,3,March,Sunday,92.66,37.64
2026-03-02,Bengaluru,Karnataka,31.8,76.3,10.8,7.3,Partly Cloudy,2026,3,March,Monday,89.24,35.62
2026-03-02,Hyderabad,Telangana,35.7,62.9,14.8,1.4,Clear,2026,3,March,Monday,96.26,38.85
2026-03-02,Chennai,Tamil Nadu,33.9,68.0,17.8,3.5,Cloudy,2026,3,March,Monday,93.02,37.3
2026-03-02,Pune,Maharashtra,30.8,52.9,11.4,1.8,Sunny,2026,3,March,Monday,87.44,33.44
2026-03-02,Mumbai,Maharashtra,31.6,74.4,16.2,7.9,Humid,2026,3,March,Monday,88.88,35.32
2026-03-02,Delhi,Delhi,38.7,49.9,11.2,1.6,Clear,2026,3,March,Monday,101.66,41.2
2026-03-02,Kolkata,West Bengal,33.7,81.9,8.7,14.5,Rain,2026,3,March,Monday,92.66,37.8
2026-03-02,Ahmedabad,Gujarat,37.7,48.6,17.2,0.4,Sunny,2026,3,March,Monday,99.86,40.13
2026-03-02,Jaipur,Rajasthan,38.8,41.5,17.1,0.3,Clear,2026,3,March,Monday,101.84,40.88
2026-03-02,Kochi,Kerala,30.4,81.1,10.3,7.6,Rain,2026,3,March,Monday,86.72,34.46
2026-03-03,Bengaluru,Karnataka,29.2,68.9,10.4,8.8,Partly Cloudy,2026,3,March,Tuesday,84.56,32.64
2026-03-03,Hyderabad,Telangana,33.6,55.6,13.4,2.1,Clear,2026,3,March,Tuesday,92.48,36.38
2026-03-03,Chennai,Tamil Nadu,35.0,65.4,15.7,1.8,Cloudy,2026,3,March,Tuesday,95.0,38.27
2026-03-03,Pune,Maharashtra,33.4,61.5,7.7,1.9,Sunny,2026,3,March,Tuesday,92.12,36.48
2026-03-03,Mumbai,Maharashtra,34.5,78.9,13.8,8.5,Humid,2026,3,March,Tuesday,94.1,38.44
2026-03-03,Delhi,Delhi,36.6,47.7,12.7,0.3,Clear,2026,3,March,Tuesday,97.88,38.98
2026-03-03,Kolkata,West Bengal,36.8,83.0,10.5,16.2,Rain,2026,3,March,Tuesday,98.24,40.95
2026-03-03,Ahmedabad,Gujarat,38.1,41.5,17.7,0.2,Sunny,2026,3,March,Tuesday,100.58,40.18
2026-03-03,Jaipur,Rajasthan,36.5,45.8,17.5,0.1,Clear,2026,3,March,Tuesday,97.7,38.79
2026-03-03,Kochi,Kerala,30.6,85.9,13.2,21.0,Rain,2026,3,March,Tuesday,87.08,34.9
2026-03-04,Bengaluru,Karnataka,29.6,76.0,14.2,9.2,Partly Cloudy,2026,3,March,Wednesday,85.28,33.4
2026-03-04,Hyderabad,Telangana,33.0,56.6,16.5,1.6,Clear,2026,3,March,Wednesday,91.4,35.83
2026-03-04,Chennai,Tamil Nadu,35.0,70.7,17.5,9.0,Cloudy,2026,3,March,Wednesday,95.0,38.53
2026-03-04,Pune,Maharashtra,30.4,51.6,10.6,1.7,Sunny,2026,3,March,Wednesday,86.72,32.98
2026-03-04,Mumbai,Maharashtra,33.8,80.9,18.5,14.1,Humid,2026,3,March,Wednesday,92.84,37.84
2026-03-04,Delhi,Delhi,36.8,52.0,10.3,0.7,Clear,2026,3,March,Wednesday,98.24,39.4
2026-03-04,Kolkata,West Bengal,35.3,75.1,10.8,5.2,Rain,2026,3,March,Wednesday,95.54,39.06
2026-03-04,Ahmedabad,Gujarat,37.2,51.6,16.7,0.1,Sunny,2026,3,March,Wednesday,98.96,39.78
2026-03-04,Jaipur,Rajasthan,38.1,37.7,16.8,0.1,Clear,2026,3,March,Wednesday,100.58,39.98
2026-03-04,Kochi,Kerala,33.2,89.0,12.8,11.6,Rain,2026,3,March,Wednesday,91.76,37.65
2026-03-05,Bengaluru,Karnataka,30.0,74.3,12.3,6.1,Partly Cloudy,2026,3,March,Thursday,86.0,33.72
2026-03-05,Hyderabad,Telangana,33.0,60.1,15.5,3.2,Clear,2026,3,March,Thursday,91.4,36.01
2026-03-05,Chennai,Tamil Nadu,37.1,65.3,17.1,5.6,Cloudy,2026,3,March,Thursday,98.78,40.36
2026-03-05,Pune,Maharashtra,31.6,55.9,8.4,0.6,Sunny,2026,3,March,Thursday,88.88,34.4
2026-03-05,Mumbai,Maharashtra,31.8,77.4,18.9,13.6,Humid,2026,3,March,Thursday,89.24,35.67
2026-03-05,Delhi,Delhi,38.2,58.6,15.2,1.2,Clear,2026,3,March,Thursday,100.76,41.13
2026-03-05,Kolkata,West Bengal,36.2,74.8,10.8,11.5,Rain,2026,3,March,Thursday,97.16,39.94
2026-03-05,Ahmedabad,Gujarat,36.6,46.0,21.9,0.3,Sunny,2026,3,March,Thursday,97.88,38.9
2026-03-05,Jaipur,Rajasthan,38.9,39.2,14.6,0.3,Clear,2026,3,March,Thursday,102.02,40.86
2026-03-05,Kochi,Kerala,29.9,79.6,12.2,12.0,Rain,2026,3,March,Thursday,85.82,33.88
2026-03-06,Bengaluru,Karnataka,29.1,74.2,11.4,7.6,Partly Cloudy,2026,3,March,Friday,84.38,32.81
2026-03-06,Hyderabad,Telangana,33.3,61.4,14.9,1.9,Clear,2026,3,March,Friday,91.94,36.37
2026-03-06,Chennai,Tamil Nadu,33.9,65.5,20.6,6.5,Cloudy,2026,3,March,Friday,93.02,37.17
2026-03-06,Pune,Maharashtra,29.8,63.1,8.7,0.6,Sunny,2026,3,March,Friday,85.64,32.96
2026-03-06,Mumbai,Maharashtra,32.5,74.5,16.0,9.3,Humid,2026,3,March,Friday,90.5,36.22
2026-03-06,Delhi,Delhi,35.6,53.0,10.1,1.1,Clear,2026,3,March,Friday,96.08,38.25
2026-03-06,Kolkata,West Bengal,35.3,75.1,9.1,3.9,Rain,2026,3,March,Friday,95.54,39.06
2026-03-06,Ahmedabad,Gujarat,37.1,50.1,19.5,0.4,Sunny,2026,3,March,Friday,98.78,39.61
2026-03-06,Jaipur,Rajasthan,39.2,36.6,18.4,0.3,Clear,2026,3,March,Friday,102.56,41.03
2026-03-06,Kochi,Kerala,30.1,88.6,10.5,6.9,Rain,2026,3,March,Friday,86.18,34.53
2026-03-07,Bengaluru,Karnataka,32.6,72.9,13.8,3.3,Partly Cloudy,2026,3,March,Saturday,90.68,36.25
2026-03-07,Hyderabad,Telangana,34.7,54.8,12.9,1.8,Clear,2026,3,March,Saturday,94.46,37.44
2026-03-07,Chennai,Tamil Nadu,33.4,71.3,16.6,4.3,Cloudy,2026,3,March,Saturday,92.12,36.96
2026-03-07,Pune,Maharashtra,32.1,57.0,12.5,1.7,Sunny,2026,3,March,Saturday,89.78,34.95
2026-03-07,Mumbai,Maharashtra,33.8,78.9,18.6,13.2,Humid,2026,3,March,Saturday,92.84,37.74
2026-03-07,Delhi,Delhi,35.3,55.4,11.4,1.4,Clear,2026,3,March,Saturday,95.54,38.07
2026-03-07,Kolkata,West Bengal,35.6,85.6,7.4,8.2,Rain,2026,3,March,Saturday,96.08,39.88
2026-03-07,Ahmedabad,Gujarat,38.2,51.3,20.5,0.1,Sunny,2026,3,March,Saturday,100.76,40.76
2026-03-07,Jaipur,Rajasthan,38.6,36.4,15.8,0.3,Clear,2026,3,March,Saturday,101.48,40.42
2026-03-07,Kochi,Kerala,30.1,90.0,12.2,8.5,Rain,2026,3,March,Saturday,86.18,34.6
2026-03-08,Bengaluru,Karnataka,29.5,71.3,14.2,7.6,Partly Cloudy,2026,3,March,Sunday,85.1,33.06
2026-03-08,Hyderabad,Telangana,31.9,54.3,12.2,3.2,Clear,2026,3,March,Sunday,89.42,34.61
2026-03-08,Chennai,Tamil Nadu,34.0,70.8,17.0,7.7,Cloudy,2026,3,March,Sunday,93.2,37.54
2026-03-08,Pune,Maharashtra,30.7,53.0,12.5,1.6,Sunny,2026,3,March,Sunday,87.26,33.35
2026-03-08,Mumbai,Maharashtra,33.0,82.3,18.8,2.6,Humid,2026,3,March,Sunday,91.4,37.12
2026-03-08,Delhi,Delhi,36.0,47.1,12.4,1.6,Clear,2026,3,March,Sunday,96.8,38.35
2026-03-08,Kolkata,West Bengal,36.0,74.5,7.8,14.5,Rain,2026,3,March,Sunday,96.8,39.72
2026-03-08,Ahmedabad,Gujarat,37.9,43.5,19.1,0.2,Sunny,2026,3,March,Sunday,100.22,40.07
2026-03-08,Jaipur,Rajasthan,39.5,40.5,17.7,0.2,Clear,2026,3,March,Sunday,103.1,41.52
2026-03-08,Kochi,Kerala,29.9,81.6,9.4,20.3,Rain,2026,3,March,Sunday,85.82,33.98
2026-03-09,Bengaluru,Karnataka,31.0,65.6,10.2,5.5,Partly Cloudy,2026,3,March,Monday,87.8,34.28
2026-03-09,Hyderabad,Telangana,33.3,62.1,13.8,1.7,Clear,2026,3,March,Monday,91.94,36.4
2026-03-09,Chennai,Tamil Nadu,33.2,71.1,17.3,1.9,Cloudy,2026,3,March,Monday,91.76,36.76
2026-03-09,Pune,Maharashtra,31.0,64.8,7.5,0.7,Sunny,2026,3,March,Monday,87.8,34.24
2026-03-09,Mumbai,Maharashtra,32.9,74.8,14.7,8.6,Humid,2026,3,March,Monday,91.22,36.64
2026-03-09,Delhi,Delhi,35.6,53.0,12.6,1.7,Clear,2026,3,March,Monday,96.08,38.25
2026-03-09,Kolkata,West Bengal,36.7,74.5,10.1,13.8,Rain,2026,3,March,Monday,98.06,40.43
2026-03-09,Ahmedabad,Gujarat,38.6,48.8,20.0,0.4,Sunny,2026,3,March,Monday,101.48,41.04
2026-03-09,Jaipur,Rajasthan,37.5,38.9,17.3,0.3,Clear,2026,3,March,Monday,99.5,39.44
2026-03-09,Kochi,Kerala,33.3,86.5,9.9,17.9,Rain,2026,3,March,Monday,91.94,37.62
2026-03-10,Bengaluru,Karnataka,31.5,72.1,13.0,5.4,Partly Cloudy,2026,3,March,Tuesday,88.7,35.1
2026-03-10,Hyderabad,Telangana,33.6,59.7,11.9,1.7,Clear,2026,3,March,Tuesday,92.48,36.58
2026-03-10,Chennai,Tamil Nadu,34.4,76.8,18.2,4.9,Cloudy,2026,3,March,Tuesday,93.92,38.24
2026-03-10,Pune,Maharashtra,30.0,54.3,9.3,0.7,Sunny,2026,3,March,Tuesday,86.0,32.72
2026-03-10,Mumbai,Maharashtra,30.2,83.2,15.8,7.9,Humid,2026,3,March,Tuesday,86.36,34.36
2026-03-10,Delhi,Delhi,36.7,49.2,10.4,0.4,Clear,2026,3,March,Tuesday,98.06,39.16
2026-03-10,Kolkata,West Bengal,33.9,78.3,11.1,10.7,Rain,2026,3,March,Tuesday,93.02,37.82
2026-03-10,Ahmedabad,Gujarat,38.8,42.8,21.7,0.4,Sunny,2026,3,March,Tuesday,101.84,40.94
2026-03-10,Jaipur,Rajasthan,36.3,37.5,16.0,0.4,Clear,2026,3,March,Tuesday,97.34,38.17
2026-03-10,Kochi,Kerala,30.9,87.8,10.7,19.9,Rain,2026,3,March,Tuesday,87.62,35.29
2026-03-11,Bengaluru,Karnataka,28.7,71.8,14.6,4.6,Partly Cloudy,2026,3,March,Wednesday,83.66,32.29
2026-03-11,Hyderabad,Telangana,32.3,54.3,12.5,1.5,Clear,2026,3,March,Wednesday,90.14,35.02
