date,city,state,temperature_c,humidity_pct,wind_speed_kmh,precipitation_mm,condition
2026-03-11,Delhi,Delhi,37.6,57.3,11.4,0.5,Clear
2026-03-11,Kolkata,West Bengal,33.3,81.5,12.0,12.0,Rain
2026-03-11,Ahmedabad,Gujarat,38.7,41.0,18.2,0.4,Sunny
2026-03-11,Jaipur,Rajasthan,38.5,40.7,16.6,0.2,Clear
2026-03-11,Kochi,Kerala,29.6,82.8,8.4,15.4,Rain
2026-03-12,Bengaluru,Karnataka,29.7,71.9,12.8,4.5,Partly Cloudy
2026-03-12,Hyderabad,Telangana,33.1,54.2,17.1,2.4,Clear
2026-03-12,Chennai,Tamil Nadu,37.0,63.8,19.0,8.0,Cloudy
2026-03-12,Pune,Maharashtra,30.2,52.3,8.1,0.7,Sunny
2026-03-12,Mumbai,Maharashtra,33.1,72.3,18.0,7.7,Humid
2026-03-12,Delhi,Delhi,36.5,53.2,12.7,1.3,Clear
2026-03-12,Kolkata,West Bengal,34.9,78.6,11.1,6.5,Rain
2026-03-12,Ahmedabad,Gujarat,37.7,48.7,20.9,0.2,Sunny
2026-03-12,Jaipur,Rajasthan,38.9,48.7,15.2,0.1,Clear
2026-03-12,Kochi,Kerala,31.4,90.2,8.9,3.9,Rain
2026-03-13,Bengaluru,Karnataka,30.2,74.2,13.8,5.5,Partly Cloudy
2026-03-13,Hyderabad,Telangana,35.1,57.2,16.0,0.9,Clear
2026-03-13,Chennai,Tamil Nadu,33.0,64.9,15.7,6.1,Cloudy
2026-03-13,Pune,Maharashtra,31.0,53.5,12.8,1.2,Sunny
2026-03-13,Mumbai,Maharashtra,30.5,73.5,17.5,13.8,Humid
2026-03-13,Delhi,Delhi,34.9,45.4,14.1,0.7,Clear
2026-03-13,Kolkata,West Bengal,36.4,81.0,10.5,7.8,Rain
2026-03-13,Ahmedabad,Gujarat,38.0,44.4,18.1,0.5,Sunny
2026-03-13,Jaipur,Rajasthan,36.2,45.3,12.9,0.3,Clear
2026-03-13,Kochi,Kerala,30.8,89.1,8.5,14.2,Rain
2026-03-14,Bengaluru,Karnataka,29.9,77.9,14.9,8.1,Partly Cloudy
2026-03-14,Hyderabad,Telangana,31.9,57.5,13.1,2.0,Clear
2026-03-14,Chennai,Tamil Nadu,33.8,65.8,19.9,7.3,Cloudy
2026-03-14,Pune,Maharashtra,29.9,64.9,8.5,1.6,Sunny
2026-03-14,Mumbai,Maharashtra,30.5,83.1,18.3,5.7,Humid
2026-03-14,Delhi,Delhi,37.2,56.5,11.1,0.8,Clear
2026-03-14,Kolkata,West Bengal,34.3,86.5,7.7,12.6,Rain
2026-03-14,Ahmedabad,Gujarat,37.1,44.3,19.7,0.5,Sunny
2026-03-14,Jaipur,Rajasthan,36.5,47.4,14.7,0.3,Clear
2026-03-14,Kochi,Kerala,32.6,79.6,13.3,22.2,Rain
2026-03-15,Bengaluru,Karnataka,29.4,65.3,9.9,11.4,Partly Cloudy
2026-03-15,Hyderabad,Telangana,31.0,66.8,12.4,2.9,Clear
2026-03-15,Chennai,Tamil Nadu,33.2,65.4,19.4,2.5,Cloudy
2026-03-15,Pune,Maharashtra,30.0,63.9,11.5,2.3,Sunny
2026-03-15,Mumbai,Maharashtra,33.7,71.5,14.5,12.2,Humid
2026-03-15,Delhi,Delhi,36.8,45.5,12.4,0.6,Clear
2026-03-15,Kolkata,West Bengal,34.0,75.5,6.8,17.0,Rain
2026-03-15,Ahmedabad,Gujarat,35.9,50.3,16.9,0.3,Sunny
2026-03-15,Jaipur,Rajasthan,36.1,41.0,13.6,0.3,Clear
2026-03-15,Kochi,Kerala,29.7,87.3,11.1,5.8,Rain
2026-03-16,Bengaluru,Karnataka,29.5,71.9,14.7,5.4,Partly Cloudy
2026-03-16,Hyderabad,Telangana,31.7,67.5,16.8,2.9,Clear
2026-03-16,Chennai,Tamil Nadu,33.8,65.5,16.9,2.3,Cloudy
2026-03-16,Pune,Maharashtra,28.8,58.1,9.6,1.6,Sunny
2026-03-16,Mumbai,Maharashtra,31.1,71.1,17.2,10.5,Humid
2026-03-16,Delhi,Delhi,36.2,52.7,13.5,1.8,Clear
2026-03-16,Kolkata,West Bengal,35.7,84.0,9.1,7.4,Rain
2026-03-16,Ahmedabad,Gujarat,36.3,51.6,18.5,0.3,Sunny
2026-03-16,Jaipur,Rajasthan,37.1,37.0,18.5,0.1,Clear
2026-03-16,Kochi,Kerala,31.4,90.0,9.6,15.1,Rain
2026-03-17,Bengaluru,Karnataka,29.5,68.4,10.4,3.1,Partly Cloudy
2026-03-17,Hyderabad,Telangana,34.2,65.0,17.0,0.8,Clear
2026-03-17,Chennai,Tamil Nadu,35.4,67.5,19.2,6.5,Cloudy
2026-03-17,Pune,Maharashtra,29.8,64.6,7.2,2.0,Sunny
2026-03-17,Mumbai,Maharashtra,33.0,78.1,16.7,14.7,Humid
2026-03-17,Delhi,Delhi,34.8,53.8,13.9,0.9,Clear
2026-03-17,Kolkata,West Bengal,35.0,79.5,9.9,11.6,Rain
2026-03-17,Ahmedabad,Gujarat,37.2,42.5,20.0,0.3,Sunny
2026-03-17,Jaipur,Rajasthan,36.3,43.6,14.1,0.3,Clear
2026-03-17,Kochi,Kerala,30.8,87.1,11.2,12.6,Rain
2026-03-18,Bengaluru,Karnataka,28.8,67.0,14.8,7.1,Partly Cloudy
2026-03-18,Hyderabad,Telangana,32.8,61.4,16.4,1.4,Clear
2026-03-18,Chennai,Tamil Nadu,33.2,74.5,18.1,7.3,Cloudy
2026-03-18,Pune,Maharashtra,31.7,63.5,12.4,0.5,Sunny
2026-03-18,Mumbai,Maharashtra,31.0,82.6,18.0,4.0,Humid
2026-03-18,Delhi,Delhi,34.4,48.5,10.0,0.8,Clear
2026-03-18,Kolkata,West Bengal,35.2,81.3,9.4,4.1,Rain
2026-03-18,Ahmedabad,Gujarat,36.0,52.0,20.4,0.3,Sunny
2026-03-18,Jaipur,Rajasthan,37.2,46.2,17.1,0.1,Clear
2026-03-18,Kochi,Kerala,31.5,82.1,11.2,8.1,Rain
2026-03-19,Bengaluru,Karnataka,29.3,69.8,11.5,2.1,Partly Cloudy
2026-03-19,Hyderabad,Telangana,31.4,62.0,11.8,1.2,Clear
2026-03-19,Chennai,Tamil Nadu,35.3,66.8,17.2,3.8,Cloudy
2026-03-19,Pune,Maharashtra,31.7,52.3,11.0,2.2,Sunny
2026-03-19,Mumbai,Maharashtra,30.2,76.9,17.9,10.1,Humid
2026-03-19,Delhi,Delhi,35.2,45.6,12.1,0.9,Clear
2026-03-19,Kolkata,West Bengal,34.8,78.1,9.1,12.1,Rain
2026-03-19,Ahmedabad,Gujarat,37.6,42.9,18.5,0.4,Sunny
2026-03-19,Jaipur,Rajasthan,38.9,37.7,18.3,0.3,Clear
2026-03-19,Kochi,Kerala,30.2,86.3,10.1,5.0,Rain
2026-03-20,Bengaluru,Karnataka,30.8,70.3,12.4,6.8,Partly Cloudy
2026-03-20,Hyderabad,Telangana,34.1,64.6,11.7,2.5,Clear
2026-03-20,Chennai,Tamil Nadu,34.2,69.5,20.3,5.3,Cloudy
2026-03-20,Pune,Maharashtra,30.1,63.5,9.8,1.5,Sunny
2026-03-20,Mumbai,Maharashtra,31.4,82.5,17.1,11.6,Humid
2026-03-20,Delhi,Delhi,35.2,45.6,13.5,1.1,Clear
2026-03-20,Kolkata,West Bengal,34.9,84.8,7.4,6.0,Rain
2026-03-20,Ahmedabad,Gujarat,34.6,49.4,16.8,0.1,Sunny
2026-03-20,Jaipur,Rajasthan,38.2,42.9,12.8,0.3,Clear
2026-03-20,Kochi,Kerala,31.5,83.8,8.4,16.6,Rain
2026-03-21,Bengaluru,Karnataka,29.3,73.2,15.2,9.9,Partly Cloudy
2026-03-21,Hyderabad,Telangana,33.9,56.0,13.5,2.3,Clear
2026-03-21,Chennai,Tamil Nadu,32.3,76.8,16.9,4.0,Cloudy
2026-03-21,Pune,Maharashtra,29.4,54.6,12.4,1.6,Sunny
2026-03-21,Mumbai,Maharashtra,31.3,76.9,13.4,6.2,Humid
2026-03-21,Delhi,Delhi,37.0,56.2,14.5,0.7,Clear
2026-03-21,Kolkata,West Bengal,32.6,74.7,9.9,8.2,Rain
2026-03-21,Ahmedabad,Gujarat,36.0,44.8,19.7,0.3,Sunny
2026-03-21,Jaipur,Rajasthan,38.3,37.8,18.0,0.2,Clear
2026-03-21,Kochi,Kerala,28.8,81.4,11.3,11.3,Rain
2026-03-22,Bengaluru,Karnataka,29.8,69.5,10.8,9.7,Partly Cloudy
2026-03-22,Hyderabad,Telangana,31.5,63.9,16.3,2.5,Clear
2026-03-22,Chennai,Tamil Nadu,34.0,76.1,18.0,9.4,Cloudy
2026-03-22,Pune,Maharashtra,28.3,57.1,11.0,0.5,Sunny
2026-03-22,Mumbai,Maharashtra,32.6,72.0,16.7,4.7,Humid
2026-03-22,Delhi,Delhi,37.2,52.9,14.2,1.0,Clear
2026-03-22,Kolkata,West Bengal,34.4,83.4,8.5,5.9,Rain
2026-03-22,Ahmedabad,Gujarat,37.4,40.0,21.7,0.2,Sunny
2026-03-22,Jaipur,Rajasthan,35.4,36.3,17.2,0.3,Clear
2026-03-22,Kochi,Kerala,30.1,86.2,9.6,20.6,Rain
2026-03-23,Bengaluru,Karnataka,30.2,67.2,9.5,8.7,Partly Cloudy
2026-03-23,Hyderabad,Telangana,30.4,65.7,13.3,1.4,Clear
2026-03-23,Chennai,Tamil Nadu,34.4,67.5,18.7,3.1,Cloudy
2026-03-23,Pune,Maharashtra,31.6,55.5,12.2,0.7,Sunny
2026-03-23,Mumbai,Maharashtra,32.3,84.7,15.4,2.9,Humid
2026-03-23,Delhi,Delhi,34.9,54.0,10.7,1.1,Clear
2026-03-23,Kolkata,West Bengal,31.9,80.5,11.1,9.0,Rain
2026-03-23,Ahmedabad,Gujarat,36.7,39.6,21.2,0.1,Sunny
2026-03-23,Jaipur,Rajasthan,38.6,48.9,18.1,0.2,Clear
2026-03-23,Kochi,Kerala,29.5,81.9,12.6,13.0,Rain
2026-03-24,Bengaluru,Karnataka,31.1,66.3,12.1,10.4,Partly Cloudy
2026-03-24,Hyderabad,Telangana,32.6,61.6,12.0,1.1,Clear
2026-03-24,Chennai,Tamil Nadu,33.1,75.5,20.4,3.7,Cloudy
2026-03-24,Pune,Maharashtra,31.6,51.5,10.8,2.5,Sunny
2026-03-24,Mumbai,Maharashtra,30.4,84.2,17.0,3.1,Humid
2026-03-24,Delhi,Delhi,34.6,51.3,10.9,1.4,Clear
2026-03-24,Kolkata,West Bengal,32.2,85.0,8.5,3.8,Rain
2026-03-24,Ahmedabad,Gujarat,36.1,39.3,19.5,0.4,Sunny
2026-03-24,Jaipur,Rajasthan,37.2,41.5,12.7,0.2,Clear
2026-03-24,Kochi,Kerala,28.7,86.1,8.9,14.5,Rain
2026-03-25,Bengaluru,Karnataka,28.7,70.2,13.2,3.5,Partly Cloudy
2026-03-25,Hyderabad,Telangana,30.8,67.2,13.5,3.3,Clear
2026-03-25,Chennai,Tamil Nadu,35.4,69.7,16.2,2.6,Cloudy
2026-03-25,Pune,Maharashtra,31.3,52.6,10.2,1.5,Sunny
2026-03-25,Mumbai,Maharashtra,29.4,77.5,14.1,9.0,Humid
2026-03-25,Delhi,Delhi,35.2,50.1,10.6,0.9,Clear
2026-03-25,Kolkata,West Bengal,32.2,75.8,8.1,15.3,Rain
2026-03-25,Ahmedabad,Gujarat,35.8,50.5,16.3,0.5,Sunny
2026-03-25,Jaipur,Rajasthan,36.6,46.1,15.9,0.3,Clear
2026-03-25,Kochi,Kerala,29.1,87.5,9.0,8.6,Rain
2026-03-26,Bengaluru,Karnataka,27.3,70.5,12.3,4.8,Partly Cloudy
2026-03-26,Hyderabad,Telangana,33.5,55.2,15.0,1.4,Clear
2026-03-26,Chennai,Tamil Nadu,34.2,74.0,19.6,2.3,Cloudy
2026-03-26,Pune,Maharashtra,28.7,59.4,13.1,0.5,Sunny
2026-03-26,Mumbai,Maharashtra,31.3,80.7,18.0,6.7,Humid
2026-03-26,Delhi,Delhi,36.3,51.5,14.9,0.3,Clear
2026-03-26,Kolkata,West Bengal,35.0,79.8,9.1,4.1,Rain
2026-03-26,Ahmedabad,Gujarat,34.7,48.3,20.3,0.2,Sunny
2026-03-26,Jaipur,Rajasthan,36.0,37.0,13.7,0.1,Clear
2026-03-26,Kochi,Kerala,29.4,90.7,14.1,18.4,Rain
2026-03-27,Bengaluru,Karnataka,29.0,72.0,13.9,10.8,Partly Cloudy
2026-03-27,Hyderabad,Telangana,32.9,62.9,12.7,2.6,Clear
2026-03-27,Chennai,Tamil Nadu,35.1,74.0,15.9,8.0,Cloudy
2026-03-27,Pune,Maharashtra,29.0,53.3,13.0,1.8,Sunny
2026-03-27,Mumbai,Maharashtra,31.7,72.9,18.1,14.0,Humid
2026-03-27,Delhi,Delhi,36.6,55.4,14.4,1.5,Clear
2026-03-27,Kolkata,West Bengal,33.6,80.1,11.7,14.0,Rain
2026-03-27,Ahmedabad,Gujarat,37.1,42.2,22.0,0.3,Sunny
2026-03-27,Jaipur,Rajasthan,38.3,36.6,18.3,0.3,Clear
2026-03-27,Kochi,Kerala,29.0,88.7,9.5,7.4,Rain
2026-03-28,Bengaluru,Karnataka,28.8,68.3,12.2,10.8,Partly Cloudy
2026-03-28,Hyderabad,Telangana,32.5,63.9,13.9,3.1,Clear
2026-03-28,Chennai,Tamil Nadu,34.8,72.6,21.0,8.9,Cloudy
2026-03-28,Pune,Maharashtra,29.1,52.2,11.1,2.2,Sunny
2026-03-28,Mumbai,Maharashtra,30.0,79.3,18.1,12.2,Humid
2026-03-28,Delhi,Delhi,32.9,51.8,9.5,0.5,Clear
2026-03-28,Kolkata,West Bengal,34.3,79.9,10.3,9.4,Rain
2026-03-28,Ahmedabad,Gujarat,34.8,41.0,18.3,0.5,Sunny
2026-03-28,Jaipur,Rajasthan,36.9,39.1,13.0,0.1,Clear
2026-03-28,Kochi,Kerala,30.7,83.2,12.1,18.7,Rain
2026-03-29,Bengaluru,Karnataka,27.4,74.6,9.4,10.0,Partly Cloudy
2026-03-29,Hyderabad,Telangana,30.4,57.8,17.2,1.8,Clear
2026-03-29,Chennai,Tamil Nadu,32.4,75.5,19.0,9.5,Cloudy
2026-03-29,Pune,Maharashtra,29.0,58.0,12.9,1.5,Sunny
2026-03-29,Mumbai,Maharashtra,32.5,73.7,18.1,4.5,Humid
2026-03-29,Delhi,Delhi,34.9,45.0,10.5,1.7,Clear
2026-03-29,Kolkata,West Bengal,32.8,85.3,8.2,7.9,Rain
2026-03-29,Ahmedabad,Gujarat,33.8,45.7,21.4,0.3,Sunny
2026-03-29,Jaipur,Rajasthan,35.8,48.0,17.9,0.3,Clear
2026-03-29,Kochi,Kerala,28.1,85.7,10.8,21.5,Rain
2026-03-30,Bengaluru,Karnataka,28.2,74.3,13.0,5.6,Partly Cloudy
2026-03-30,Hyderabad,Telangana,31.7,63.5,16.9,2.2,Clear
2026-03-30,Chennai,Tamil Nadu,32.9,76.7,15.6,9.0,Cloudy
2026-03-30,Pune,Maharashtra,30.0,58.8,9.9,2.0,Sunny
2026-03-30,Mumbai,Maharashtra,32.0,81.2,17.6,2.9,Humid
2026-03-30,Delhi,Delhi,34.0,46.9,15.1,1.6,Clear
2026-03-30,Kolkata,West Bengal,31.5,82.2,10.2,3.5,Rain
2026-03-30,Ahmedabad,Gujarat,34.9,48.5,20.0,0.2,Sunny
2026-03-30,Jaipur,Rajasthan,37.2,39.1,15.8,0.2,Clear
2026-03-30,Kochi,Kerala,31.6,86.1,12.9,16.3,Rain
2026-03-31,Bengaluru,Karnataka,28.2,78.5,13.5,8.7,Partly Cloudy
2026-03-31,Hyderabad,Telangana,30.6,56.3,15.0,3.2,Clear
2026-03-31,Chennai,Tamil Nadu,34.5,67.9,16.1,6.2,Cloudy
2026-03-31,Pune,Maharashtra,30.7,53.3,11.6,0.8,Sunny
2026-03-31,Mumbai,Maharashtra,29.6,71.7,14.9,7.2,Humid
2026-03-31,Delhi,Delhi,36.5,58.5,10.5,0.8,Clear
2026-03-31,Kolkata,West Bengal,34.6,76.8,8.6,9.1,Rain
2026-03-31,Ahmedabad,Gujarat,33.6,41.6,18.6,0.3,Sunny
2026-03-31,Jaipur,Rajasthan,38.0,38.7,13.7,0.3,Clear
2026-03-31,Kochi,Kerala,29.4,88.7,11.9,18.2,Rain
2026-04-01,Bengaluru,Karnataka,27.9,67.1,13.7,6.5,Partly Cloudy
2026-04-01,Hyderabad,Telangana,31.6,63.4,16.0,1.5,Clear
2026-04-01,Chennai,Tamil Nadu,32.7,75.8,18.5,4.2,Cloudy
2026-04-01,Pune,Maharashtra,29.6,54.6,11.8,0.5,Sunny
2026-04-01,Mumbai,Maharashtra,31.5,78.9,15.2,14.0,Humid
2026-04-01,Delhi,Delhi,33.6,48.4,9.8,1.1,Clear
2026-04-01,Kolkata,West Bengal,33.7,83.5,9.2,14.4,Rain
2026-04-01,Ahmedabad,Gujarat,33.5,42.3,20.1,0.5,Sunny
2026-04-01,Jaipur,Rajasthan,36.5,44.7,17.1,0.2,Clear
2026-04-01,Kochi,Kerala,31.3,87.4,10.2,11.0,Rain
2026-04-02,Bengaluru,Karnataka,29.7,69.9,10.3,10.4,Partly Cloudy
2026-04-02,Hyderabad,Telangana,31.4,61.3,15.5,3.5,Clear
2026-04-02,Chennai,Tamil Nadu,31.6,67.7,15.7,5.3,Cloudy
2026-04-02,Pune,Maharashtra,29.0,62.9,11.2,1.6,Sunny
2026-04-02,Mumbai,Maharashtra,29.7,79.0,14.7,12.9,Humid
2026-04-02,Delhi,Delhi,35.6,56.7,10.3,1.3,Clear
2026-04-02,Kolkata,West Bengal,33.6,81.0,12.1,15.7,Rain
2026-04-02,Ahmedabad,Gujarat,36.0,49.5,20.1,0.5,Sunny
2026-04-02,Jaipur,Rajasthan,34.4,44.9,16.7,0.2,Clear
2026-04-02,Kochi,Kerala,28.5,77.9,11.7,19.1,Rain
2026-04-03,Bengaluru,Karnataka,27.5,68.0,10.5,2.9,Partly Cloudy
2026-04-03,Hyderabad,Telangana,31.9,67.6,16.3,1.8,Clear
2026-04-03,Chennai,Tamil Nadu,33.8,64.0,20.3,4.6,Cloudy
2026-04-03,Pune,Maharashtra,26.9,59.8,8.0,1.0,Sunny
2026-04-03,Mumbai,Maharashtra,28.2,77.2,16.4,12.4,Humid
2026-04-03,Delhi,Delhi,32.5,56.6,10.1,0.6,Clear
2026-04-03,Kolkata,West Bengal,33.0,78.8,8.7,11.0,Rain
2026-04-03,Ahmedabad,Gujarat,33.8,49.1,17.5,0.5,Sunny
2026-04-03,Jaipur,Rajasthan,37.0,42.5,12.7,0.3,Clear
2026-04-03,Kochi,Kerala,27.4,84.1,10.6,4.9,Rain
2026-04-04,Bengaluru,Karnataka,28.8,75.1,12.7,5.9,Partly Cloudy
2026-04-04,Hyderabad,Telangana,31.2,62.2,12.9,3.4,Clear
2026-04-04,Chennai,Tamil Nadu,34.9,74.3,21.1,4.6,Cloudy
2026-04-04,Pune,Maharashtra,30.8,52.0,10.1,0.7,Sunny
2026-04-04,Mumbai,Maharashtra,29.7,80.6,17.4,8.1,Humid
2026-04-04,Delhi,Delhi,33.6,47.7,11.8,0.7,Clear
2026-04-04,Kolkata,West Bengal,31.2,84.3,9.8,9.1,Rain
2026-04-04,Ahmedabad,Gujarat,33.6,47.9,17.4,0.2,Sunny
2026-04-04,Jaipur,Rajasthan,36.0,44.8,18.3,0.3,Clear
2026-04-04,Kochi,Kerala,31.0,89.9,12.4,17.1,Rain
2026-04-05,Bengaluru,Karnataka,26.5,67.9,9.3,10.4,Partly Cloudy
2026-04-05,Hyderabad,Telangana,31.9,62.8,13.1,1.7,Clear
2026-04-05,Chennai,Tamil Nadu,31.5,71.9,21.2,4.4,Cloudy
2026-04-05,Pune,Maharashtra,26.9,53.5,9.3,2.3,Sunny
2026-04-05,Mumbai,Maharashtra,31.0,77.4,13.7,3.8,Humid
2026-04-05,Delhi,Delhi,32.7,55.9,12.2,1.8,Clear
2026-04-05,Kolkata,West Bengal,34.0,85.1,9.6,14.6,Rain
2026-04-05,Ahmedabad,Gujarat,33.2,39.5,19.6,0.3,Sunny
2026-04-05,Jaipur,Rajasthan,34.5,38.5,12.6,0.3,Clear
2026-04-05,Kochi,Kerala,30.0,90.2,14.0,11.8,Rain
2026-04-06,Bengaluru,Karnataka,29.0,70.4,14.1,10.2,Partly Cloudy
2026-04-06,Hyderabad,Telangana,29.5,54.2,12.8,2.5,Clear
2026-04-06,Chennai,Tamil Nadu,32.2,63.1,20.3,8.6,Cloudy
2026-04-06,Pune,Maharashtra,28.5,51.6,12.5,1.5,Sunny
2026-04-06,Mumbai,Maharashtra,28.0,75.5,16.8,13.3,Humid
2026-04-06,Delhi,Delhi,34.0,54.0,10.6,0.7,Clear
2026-04-06,Kolkata,West Bengal,33.8,79.4,7.3,11.3,Rain
2026-04-06,Ahmedabad,Gujarat,33.1,40.8,18.9,0.4,Sunny
2026-04-06,Jaipur,Rajasthan,36.1,44.9,15.1,0.1,Clear
2026-04-06,Kochi,Kerala,29.9,77.8,10.9,11.2,Rain
2026-04-07,Bengaluru,Karnataka,28.7,75.0,10.6,8.3,Partly Cloudy
2026-04-07,Hyderabad,Telangana,31.6,60.6,12.4,3.5,Clear
2026-04-07,Chennai,Tamil Nadu,33.0,63.9,16.7,10.3,Cloudy
2026-04-07,Pune,Maharashtra,27.4,56.5,11.9,2.2,Sunny
2026-04-07,Mumbai,Maharashtra,30.2,81.4,13.3,3.6,Humid
2026-04-07,Delhi,Delhi,35.8,56.2,9.6,0.4,Clear
2026-04-07,Kolkata,West Bengal,31.1,87.0,8.0,12.4,Rain
2026-04-07,Ahmedabad,Gujarat,36.2,46.9,21.7,0.2,Sunny
2026-04-07,Jaipur,Rajasthan,34.0,35.3,17.0,0.1,Clear
2026-04-07,Kochi,Kerala,30.8,86.9,9.2,18.7,Rain
2026-04-08,Bengaluru,Karnataka,26.6,72.2,9.8,9.6,Partly Cloudy
2026-04-08,Hyderabad,Telangana,32.3,66.8,11.5,3.3,Clear
2026-04-08,Chennai,Tamil Nadu,32.8,74.5,18.3,7.1,Cloudy
2026-04-08,Pune,Maharashtra,28.8,62.2,7.7,0.5,Sunny
2026-04-08,Mumbai,Maharashtra,29.7,75.1,15.5,2.6,Humid
2026-04-08,Delhi,Delhi,34.8,45.3,14.4,1.5,Clear
2026-04-08,Kolkata,West Bengal,31.9,75.7,10.6,5.8,Rain
2026-04-08,Ahmedabad,Gujarat,34.1,39.5,22.1,0.3,Sunny
2026-04-08,Jaipur,Rajasthan,34.7,36.3,16.9,0.3,Clear
2026-04-08,Kochi,Kerala,30.2,78.4,10.3,9.4,Rain
2026-04-09,Bengaluru,Karnataka,28.9,67.1,12.8,11.5,Partly Cloudy
2026-04-09,Hyderabad,Telangana,31.7,54.1,11.9,1.0,Clear
2026-04-09,Chennai,Tamil Nadu,33.2,71.4,18.4,5.7,Cloudy
2026-04-09,Pune,Maharashtra,28.0,59.6,11.1,2.3,Sunny
2026-04-09,Mumbai,Maharashtra,30.4,82.2,18.6,12.8,Humid
2026-04-09,Delhi,Delhi,34.6,45.4,13.5,1.6,Clear
2026-04-09,Kolkata,West Bengal,31.7,86.3,7.8,16.3,Rain
2026-04-09,Ahmedabad,Gujarat,34.1,47.9,17.7,0.2,Sunny
2026-04-09,Jaipur,Rajasthan,34.6,39.5,13.1,0.2,Clear
2026-04-09,Kochi,Kerala,30.7,86.2,13.7,17.9,Rain
2026-04-10,Bengaluru,Karnataka,29.1,78.9,13.7,4.6,Partly Cloudy
2026-04-10,Hyderabad,Telangana,29.5,59.8,11.6,1.4,Clear
2026-04-10,Chennai,Tamil Nadu,33.9,75.9,17.3,8.4,Cloudy
2026-04-10,Pune,Maharashtra,29.3,63.5,12.0,1.5,Sunny
2026-04-10,Mumbai,Maharashtra,27.8,82.6,15.0,10.2,Humid
2026-04-10,Delhi,Delhi,33.1,52.5,15.2,0.5,Clear
2026-04-10,Kolkata,West Bengal,32.0,83.1,9.9,16.2,Rain
2026-04-10,Ahmedabad,Gujarat,33.9,50.8,20.3,0.5,Sunny
2026-04-10,Jaipur,Rajasthan,33.5,38.0,14.2,0.3,Clear
2026-04-10,Kochi,Kerala,26.7,80.6,12.4,22.1,Rain
2026-04-11,Bengaluru,Karnataka,26.4,71.1,13.3,8.7,Partly Cloudy
2026-04-11,Hyderabad,Telangana,31.4,64.5,13.0,1.4,Clear
2026-04-11,Chennai,Tamil Nadu,30.4,72.7,16.6,4.0,Cloudy
2026-04-11,Pune,Maharashtra,30.0,60.0,10.7,1.8,Sunny
2026-04-11,Mumbai,Maharashtra,29.6,80.7,14.9,3.2,Humid
2026-04-11,Delhi,Delhi,31.8,45.2,11.6,0.5,Clear
2026-04-11,Kolkata,West Bengal,30.2,80.9,12.5,12.6,Rain
2026-04-11,Ahmedabad,Gujarat,33.2,48.8,17.3,0.1,Sunny
2026-04-11,Jaipur,Rajasthan,34.3,40.7,16.6,0.2,Clear
2026-04-11,Kochi,Kerala,29.5,78.3,13.7,10.1,Rain
2026-04-12,Bengaluru,Karnataka,28.9,65.4,14.2,4.2,Partly Cloudy
2026-04-12,Hyderabad,Telangana,31.8,65.2,15.5,1.5,Clear
2026-04-12,Chennai,Tamil Nadu,30.2,65.7,20.7,3.1,Cloudy
2026-04-12,Pune,Maharashtra,28.7,59.2,11.2,0.8,Sunny
2026-04-12,Mumbai,Maharashtra,27.7,72.4,19.0,7.2,Humid
2026-04-12,Delhi,Delhi,34.1,53.0,10.7,0.4,Clear
2026-04-12,Kolkata,West Bengal,29.7,85.9,7.5,16.6,Rain
2026-04-12,Ahmedabad,Gujarat,33.5,48.1,17.0,0.4,Sunny
2026-04-12,Jaipur,Rajasthan,34.0,40.1,15.6,0.1,Clear
2026-04-12,Kochi,Kerala,27.4,88.1,9.8,10.8,Rain
2026-04-13,Bengaluru,Karnataka,28.5,68.1,10.4,4.1,Partly Cloudy
2026-04-13,Hyderabad,Telangana,29.8,59.1,15.3,2.1,Clear
2026-04-13,Chennai,Tamil Nadu,33.5,63.7,19.3,9.0,Cloudy
2026-04-13,Pune,Maharashtra,26.9,51.4,9.8,0.7,Sunny
2026-04-13,Mumbai,Maharashtra,28.9,81.0,13.7,3.9,Humid
2026-04-13,Delhi,Delhi,33.3,47.4,10.8,1.0,Clear
2026-04-13,Kolkata,West Bengal,30.0,75.0,8.9,9.5,Rain
2026-04-13,Ahmedabad,Gujarat,35.7,45.8,16.6,0.2,Sunny
2026-04-13,Jaipur,Rajasthan,35.8,42.9,17.7,0.3,Clear
2026-04-13,Kochi,Kerala,29.8,78.5,13.8,13.5,Rain
2026-04-14,Bengaluru,Karnataka,26.3,67.4,14.4,4.0,Partly Cloudy
2026-04-14,Hyderabad,Telangana,28.5,57.7,17.0,2.1,Clear
2026-04-14,Chennai,Tamil Nadu,32.9,64.0,18.0,4.5,Cloudy
2026-04-14,Pune,Maharashtra,26.7,60.3,9.4,0.7,Sunny
2026-04-14,Mumbai,Maharashtra,30.9,77.7,14.2,2.6,Humid
2026-04-14,Delhi,Delhi,33.9,52.2,9.5,1.0,Clear
2026-04-14,Kolkata,West Bengal,32.4,81.5,8.1,10.0,Rain
2026-04-14,Ahmedabad,Gujarat,34.3,47.1,17.1,0.5,Sunny
2026-04-14,Jaipur,Rajasthan,36.6,45.4,17.6,0.2,Clear
2026-04-14,Kochi,Kerala,29.9,79.5,9.5,14.8,Rain
2026-04-15,Bengaluru,Karnataka,28.9,66.1,10.5,2.3,Partly Cloudy
2026-04-15,Hyderabad,Telangana,29.8,56.0,12.6,3.0,Clear
2026-04-15,Chennai,Tamil Nadu,32.2,76.2,17.7,7.6,Cloudy
